snapped_at,price,market_cap,total_volume
12/3/23,39481.66642,7.71835E+11,14892418344
12/4/23,39960.27542,7.82845E+11,14107800649
12/5/23,41974.33177,8.20527E+11,40273974905
12/6/23,44105.94477,8.63172E+11,37740677040
12/7/23,43788.28881,8.57038E+11,30306637688
12/8/23,43270.11956,8.48246E+11,27712048105
12/9/23,44202.17611,8.63243E+11,24726661393
12/10/23,43745.49199,8.55611E+11,17074228506
12/11/23,43757.95994,8.56193E+11,11865167562
12/12/23,41200.96273,8.06178E+11,39734542164
12/13/23,41450.81939,8.12055E+11,24919333991
12/14/23,42931.76183,8.40113E+11,26301358636
12/15/23,43009.59546,8.41401E+11,22978695605
12/16/23,41992.01419,8.21883E+11,17134765249
12/17/23,42247.06788,8.25747E+11,13524832238
12/18/23,41410.81963,8.10534E+11,16536428696
12/19/23,42684.18255,8.34758E+11,26473040427
12/20/23,42250.20618,8.27483E+11,23402523668
12/21/23,43634.12417,8.54174E+11,28334648886
12/22/23,43849.6996,8.58312E+11,21948638203
12/23/23,44003.69602,8.61823E+11,20833936535
12/24/23,43752.03088,8.5685E+11,9872050976
12/25/23,43034.97106,8.45029E+11,18313974070
12/26/23,43638.2363,8.54525E+11,18744716867
12/27/23,42516.42694,8.32472E+11,20477744540
12/28/23,43418.46778,8.49194E+11,23244754807
12/29/23,42600.65063,8.36073E+11,20336573644
12/30/23,42074.70716,8.22934E+11,24832397519
12/31/23,42220.6114,8.26609E+11,14727224645
1/1/24,42208.20218,8.27596E+11,14183728910
1/2/24,44168.68119,8.63805E+11,16958999498
1/3/24,44994.67389,8.78395E+11,39089952716
1/4/24,42821.55899,8.38208E+11,43146162598
1/5/24,44195.57856,8.66353E+11,26123887043
1/6/24,44113.69973,8.63691E+11,29364675804
1/7/24,43956.12072,8.61211E+11,11841102132
1/8/24,43883.74388,8.56926E+11,15144653805
1/9/24,46936.18556,9.19667E+11,40821502384
1/10/24,46105.94608,9.02167E+11,39887918406
1/11/24,46632.31315,9.15259E+11,52030057181
1/12/24,46314.35554,9.09846E+11,49198128806
1/13/24,42893.92961,8.38384E+11,45913301456
1/14/24,42848.47452,8.39199E+11,19424747840
1/15/24,41800.93282,8.22907E+11,16968959097
1/16/24,42587.33604,8.35226E+11,22634527324
1/17/24,43148.00164,8.45771E+11,22023116042
1/18/24,42713.85919,8.36988E+11,21299064875
1/19/24,41261.3948,8.08846E+11,25160430945
1/20/24,41600.94093,8.15242E+11,24407872955
1/21/24,41626.10711,8.17218E+11,9533488489
1/22/24,41541.89946,8.14709E+11,8032696834
1/23/24,39504.73006,7.75021E+11,31202848830
1/24/24,39833.45411,7.79133E+11,29683327703
1/25/24,40123.67106,7.86929E+11,22217129215
1/26/24,39938.28644,7.83181E+11,13376924613
1/27/24,41862.93561,8.2099E+11,22681602409
1/28/24,42119.61049,8.26255E+11,10694258830
1/29/24,42026.57856,8.2424E+11,13669905345
1/30/24,43267.60928,8.49199E+11,20680322267
1/31/24,42892.03453,8.39294E+11,24526664209
2/1/24,42583.26355,8.35421E+11,22197944957
2/2/24,43069.04342,8.44585E+11,22443682769
2/3/24,43170.65856,8.46562E+11,18624791426
2/4/24,42976.8483,8.42669E+11,7779819312
2/5/24,42599.35997,8.35416E+11,11250814654
2/6/24,42648.45692,8.36631E+11,18682275992
2/7/24,43087.78741,8.45394E+11,17131113853
2/8/24,44247.41542,8.68672E+11,21200879625
2/9/24,45338.27119,8.90468E+11,27709605138
